14-69518T,9/22,2106 hrs,9/22,2106 hrs,9/22,2106 hrs,"Possession of Marijuana, Drug Paraphernalia",Hassayampa,Cleared By Arrest
"",,,,,,,,Parking Structure,
14-69537D,9/22,2229 hrs,9/22,2130 hrs,9/22,2215 hrs,Bike Theft,,Pending
"",,,,,,,,UCENT,
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
14-69641T,9/23,0849 hrs,9/23,0849 hrs,9/23,0849 hrs,"Possession of Drugs, Drug Paraphernalia",1000 block E Lemon St,Cleared By Arrest
14-69643W,9/23,0854 hrs,9/15,0000 hrs,9/23,0849 hrs,Theft,Sands Lecture Hall,Pending
14-69711D,9/23,1303 hrs,9/23,0720 hrs,9/23,1245 hrs,Bike Theft,University Center,Pending
14-69795P,9/23,1910 hrs,9/23,1400 hrs,9/23,1800 hrs,Criminal Damage,Century,Pending
14-69831T,9/23,2206 hrs,9/23,2206 hrs,9/23,2206 hrs,"Possession of Marijuana, Drug Paraphernalia",San Pablo,Cleared By Arrest
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
14-69890T,9/24,0502 hrs,9/24,0440 hrs,9/24,0445 hrs,Theft,Wells Fargo Arena,Pending
14-69891T,9/24,0504 hrs,9/24,0440 hrs,9/24,0440 hrs,Theft,Wells Fargo Arena,Pending
14-69989T,9/24,1410 hrs,9/19,2000 hrs,9/19,2000 hrs,Theft,Noble Library,Pending
14-69992T,9/24,1418 hrs,9/4,1100 hrs,9/4,1400 hrs,Bike Theft,Adelphi Commons 2,Pending
14-70016T,9/24,0502 hrs,9/24,0450 hrs,9/24,0450 hrs,Theft,Wells Fargo Arena,Pending
14-70083T,9/24,2111 hrs,9/24,2100 hrs,9/24,2112 hrs,Disturbance,Hassayampa,Pending
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
14-70168T,9/25,0135 hrs,9/25,0135 hrs,9/25,0135 hrs,"Assault, Criminal Damage",Parking Structure 3,Pending
14-70271T,9/25,1250 hrs,9/25,0630 hrs,9/25,0720 hrs,Theft,Sun Devil Stadium,Pending
14-70346T,9/25,1853 hrs,9/25,1125 hrs,9/25,1135 hrs,Theft,Hayden Library,Pending
"",,,,,,,"Possession of Drug Paraphernalia, Minor with Alcohol",,
14-70381T,9/25,2112 hrs,9/25,2112 hrs,9/25,2112 hrs,,Palo Verde East,Cleared By Arrest
"",,,,,,,in Body,,
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
14-70542T,9/26,1117 hrs,9/22,0800 hrs,9/22,1615 hrs,Bike Theft,Schwada,Pending
14-70575T,9/26,1440 hrs,9/26,1440 hrs,9/26,1440 hrs,Possession of Marijuana,Palo Verde East,Cleared by Arrest
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
14-70686T,9/27,0124 hrs,9/27,0124 hrs,9/27,0124 hrs,Minor with Alcohol in Body,Manzanita,Cleared By Arrest
14-70694T,9/27,0223 hrs,9/27,0205 hrs,9/27,0212 hrs,Burglary,Vista del Sol South,Pending
"",,,,,,,,Campus Children's,
14-70713T,9/27,0435 hrs,9/27,0435 hrs,9/27,0435 hrs,"Possession of Marijuana, Drug Paraphernalia",,Cleared By Arrest
"",,,,,,,,Center,
14-70802T,9/27,1439 hrs,9/26,2200 hrs,9/27,1200 hrs,Burglary,Vista del Sol,Pending
14-70805T,9/27,1547 hrs,9/27,0100 hrs,9/27,1400 hrs,Theft,Manzanita,Pending
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
"",,,,,,,,600 block W Fillmore,
14-70891W,9/28,0033 hrs,9/28,0033 hrs,9/28,0033 hrs,Under 21 with Alcohol in Body,,Cleared By Arrest
"",,,,,,,,St,
14-70907T,9/28,0110 hrs,9/28,0110 hrs,9/28,0110 hrs,Under 21 with Alcohol in Body,900 block S Terrace Rd,Cleared By Arrest
14-70920T,9/28,0153 hrs,9/28,0153 hrs,9/28,0153 hrs,Public Urination,Tempe Center,Cleared By Arrest
14-70933T,9/28,0248 hrs,9/28,0248 hrs,9/28,0248 hrs,Under 21 with Alcohol in Body,1100 block E Cedar St,Cleared By Arrest
14-70942D,9/28,0335 hrs,9/28,0335 hrs,9/28,0335 hrs,Under 21 with Alcohol in Body,Taylor Place,Cleared By Arrest
14-70955T,9/28,0610 hrs,9/28,0610 hrs,9/28,0610 hrs,Under 21 with Alcohol in Body,Barrett Honors College,Cleared By Arrest
14-71007T,9/28,1222 hrs,9/28,1215 hrs,9/28,1215 hrs,Theft,Hayden Library,Pending
"",,,,,,,,Sun Devil Fitness,
14-71073T,9/28,2029 hrs,9/28,2015 hrs,9/28,2029 hrs,Theft,,Pending
"",,,,,,,,Center,
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
14-71192D,9/29,0819 hrs,9/26,1700 hrs,9/29,0700 hrs,Burglary,Post Office,Pending
14-71206D,9/29,0850 hrs,9/26,1700 hrs,9/29,0830 hrs,Burglary,Cronkite,Pending
14-71208P,9/29,0847 hrs,9/26,1100 hrs,9/29,0830 hrs,Burglary,Facilities Management,Pending
14-71246D,9/29,1125 hrs,9/29,0830 hrs,9/29,1100 hrs,Bike Theft,University Center,Pending
14-71249T,9/29,1133 hrs,9/27,1300 hrs,9/29,1130 hrs,Bike Theft,Best Hall,Pending
14-71268T,9/29,1410 hrs,9/29,1412 hrs,9/29,1435 hrs,Trespass,Coor Hall,Cleared By Arrest
"",,,,,,,,Sun Devil Fitness,
14-71327T,9/29,1918 hrs,9/29,1830 hrs,9/29,1900 hrs,Theft,,Pending
"",,,,,,,,Center,
14-71371T,9/29,2243 hrs,9/29,2240 hrs,9/29,2305 hrs,In Possession of Marijuana & Paraphernalia,Sonora Center,Cleared By Arrest
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
14-71509D,9/30,1024 hrs,9/29,1800 hrs,9/30,0900 hrs,Theft,University Center,Pending
"",,,,,,,,Sun Devil Fitness,
14-71528T,9/30,1145 hrs,9/25,1600 hrs,9/25,1630 hrs,Theft,,Pending
"",,,,,,,,Center,
14-71533T,9/30,1155 hrs,9/30,0550 hrs,9/30,1150 hrs,Theft,Sun Devil Stadium,Pending
14-71619T,9/30,1835 hrs,9/30,1615 hrs,9/30,1800 hrs,Theft,Business Admin C,Pending
14-71656T,9/30,2048 hrs,9/30,0000 hrs,9/30,1200 hrs,Theft,Adelphi,Pending
14-71657T,9/30,2058 hrs,9/30,2058 hrs,9/30,2058 hrs,Under 21 with Alcohol in Body,McClintock Hall,Cleared By Arrest
14-71708T,9/30,2315 hrs,9/30,2310 hrs,9/30,2310 hrs,Theft,Hassamyampa,Pending
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
