10-8296T,5/17,1045 hrs,5/16 1045 hrs,5/17,1045 hrs,Burglary,700 Block of Alpha Dr,Pending
10-8302T,5/17,1158 hrs,5/17 1150 hrs,5/17,1158 hrs,Property Impound,San Pablo,Pending
10-8316T,5/17,1638 hrs,5/10 0000 hrs,5/17,1638 hrs,Theft,Palo Verde West,Pending
"",,,,,,,7100 Block of Trent,
10-8317E,5/17,1649 hrs,5/17 1649 hrs,5/17,1649 hrs,Criminal Damage,,Pending
"",,,,,,,Ave,
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
10-8339T,5/18,0930 hrs,5/18 0487 hrs,5/18,0514 hrs,Stolen Computer,West Hall,Pending
10-8346T,5/18,1250 hrs,5/18 1250 hrs,5/18,1250 hrs,Theft,Physical Education East,Pending
10-8357T,5/18,1825 hrs,5/18 1825 hrs,5/18,1825 hrs,Parking Violation/Ticket,1707 E Apache Blvd,Closed
"",,,,,,,College Ave/Apache,
10-8359T,5/18,1853 hrs,5/18 1853 hrs,5/18,1853 hrs,Parking Violation/Ticket,,Closed
"",,,,,,,Blvd,
"",,,,,,,7000 Block E Thistle,
10-8363E,5/18,1944 hrs,5/18 1944 hrs,5/18,1944 hrs,Attempted Suicide,,Pending
"",,,,,,,Ave,
10-8367T,5/18,2002 hrs,5/13 0000 hrs,5/13,2400 hrs,Fraud,Hassayampa Phase 1,Pending
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
10-8379T,5/19,0130 hrs,5/19 0130hrs,5/19,0130hrs,Criminal Damage,Vista Parking Structure,Pending
10-8380T,5/19,0145 hrs,5/19 0145hrs,5/19,0145hrs,Vehicle Burglary,Vista Parking Structure,Pending
10-8392T,5/19,1122 hrs,5/19 1100 hrs,5/19,1115 hrs,Bike Theft,Goldwater,Pending
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
"",,,,,,Possession of Marijuana/Paraphernalia//Driving on,,
10-8440T,5/20,0242 hrs,5/20 0242 hrs,5/20,0242 hrs,,Rural Rd/Apache Blvd,Cleared by Arrest
"",,,,,,Suspended License,,
"",,,,,,,E Apache Blvd / S,
10-8454T,5/20,1415 hrs,5/3 0800 hrs,5/20,1415 hrs,Impound Bicycle,,Pending
"",,,,,,,McAllister Ave,
10-8456T,5/20,1600 hrs,5/19 0800 hrs,5/19,1400 hrs,Stolen Bicycle,Life Sciences E,Pending
"",,,,,,,University Dr/Dorsey,
10-8467T,5/20,2155 hrs,5/20 2155 hrs,5/20,2155 hrs,Driving on a Suspended License,,Cleared by Arrest
"",,,,,,,Ln,
10-8468T,5/20,2217 hrs,5/20 2217 hrs,5/20,2217 hrs,Property Impound,Alpha Drive,Closed
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
"",,,,,,,1800 blk E University,
10-8480T,5/21,0126 hrs,5/21 0126 hrs,5/21,0126 hrs,Driving on Suspended License,,Cleared by Arrest
"",,,,,,,Dr,
10-8483T,5/21,0217 hrs,5/21 0217 hrs,5/21,0240 hrs,Driving Under the Influence of Alcohol,McAllister/Lemon,Cleared by Arrest
10-8496T,5/21,1424 hrs,5/21 1424 hrs,5/21,1434 hrs,Warrant Arrest,Hayden Library,Cleared By Arrest
10-8505T,5/21,1827 hrs,5/21 1827 hrs,5/21,1827 hrs,Stolen Vehicle Recovery,Parking Structure 4,Closed
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
"",,,,,,Loitering / Felony Trespass / Possession of Drug,,
10-8531T,05/22,0656 hrs,05/22 0656 hrs,05/22,0656 hrs,,1300 Blk S Sunset Dr,Cleared by Arrest
"",,,,,,Paraphernalia / Theft / ASU Warrant,,
10-8541T,05/22,1316 hrs,05/22 1030 hrs,05/22,1300 hrs,Stolen Bicycle,Irish Hall,Pending
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
10-8559T,5/23,0159 hrs,5/23 0159 hrs,5/23,0308 hrs,Warrant Arrest,325 E Apache Blvd,Cleared By Arrest
10-8563T,5/23,0348 hrs,5/23 0348 hrs,5/23,0348 hrs,Disorderly Conduct / Warrant Arrest,Vista Del Sol,Cleared By Arrest
10-8565T,5/23,0514 hrs,5/23 0509 hrs,5/23,0514 hrs,Domestic Violence,Vista Del Sol,Cleared By Arrest
"",,,,,,,E University Dr / S Mill,
10-8575T,5/23,1339 hrs,5/23 1335 hrs,5/23,1339 hrs,Driving on Suspended License / Warrant Arrest,,Cleared By Arrest
"",,,,,,,Ave,
10-8578T,5/23,2150 hrs,5/23 2150 hrs,5/24,0025 hrs,Warrant Arrest,325 E Apache Blvd,Cleared By Arrest
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
"",,,,,,,N McAllister Ave / E,
10-8587T,5/24,0504 hrs,5/24 0504 hrs,5/24,0504 hrs,Impound Found Property,,Pending
"",,,,,,,Lemon St,
"",,,,,,,Alpha Dr / E University,
10-82377T,5/24,0848 hrs,5/24 0848 hrs,5/24,0848 hrs,Theft,,Pending
"",,,,,,,Dr,
"",,,,,,,Physical Education,
10-82402T,5/24,0922 hrs,5/21 1400 hrs,5/24,0922 hrs,Criminal Damage,,Pending
"",,,,,,,West,
"",,,,,,,Interdisciplinary,
10-82656T,5/24,1616 hrs,5/24 1300 hrs,5/24,1616 hrs,Bicycle Theft,Sciences and,Pending
"",,,,,,,Technology 1,
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
"",,,,,,,S Rural Rd / E Apache,
10-82883T,5/25,0029 hrs,5/25 0029 hrs,5/25,0029 hrs,Impound License Plate,,Closed
"",,,,,,,Blvd,
10-83152T,5/25,1358 hrs,5/24 1200 hrs,5/25,1358 hrs,Bicycle Theft,Vista Del Sol,Pending
10-83257T,5/25,1711 hrs,5/25 0700 hrs,5/25,1700 hrs,Bicycle Theft,Goldwater,Pending
10-83263T,5/25,1727 hrs,5/25 0900 hrs,5/25,1727 hrs,Vehicle Theft,Lot 18,Pending
"",,,,,,,Stauffer,
10-83265T,5/25,1735 hrs,5/25 1315 hrs,5/25,1735 hrs,Bicycle Theft,,Pending
"",,,,,,,Communications,
10-83328T,5/25,2046 hrs,5/25 2046 hrs,5/25,2046 hrs,Bicycle Theft,Vista Del Sol,Pending
"",,,,,,,N Forest Ave / E,
10-83340T,5/25,2112 hrs,5/25 2112 hrs,5/25,2118 hrs,Driving with Suspended License,,Cleared By Arrest
"",,,,,,,Apache Blvd,
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
10-83628T,5/26,1305 hrs,5/23 1200 hrs,5/24,2250 hrs,Bicycle Theft,Parking Structure 6,Pending
10-83761T,5/26,1656 hrs,5/25 2115 hrs,5/25,2145 hrs,Theft of ASU Keys,Schwada Building,Pending
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
10-84184T,5/27,1320 hrs,3/26 2130 hrs,3/26,2330 hrs,Bicycle Theft,Hayden Library,Pending
10-84413T,5/27,2247 hrs,5/27 2247 hrs,5/27,2247 hrs,Warrant Arrest,430 E University Dr,Cleared By Arrest
"",,,,,,,S Rural Rd & E Lemon,
10-84464T,5/27,2247 hrs,5/27 2247 hrs,5/27,2247 hrs,Warrant Arrest,,Cleared By Arrest
"",,,,,,,Rd,
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date Time,,,,
"",,,,,,,Physical Sciences H,
10-10084641T5-28-2010,,0624hrs,5-28-20100200hrs5-28-2010 0600hrs,,,Criminal damage,,Pending
"",,,,,,,Wing,
10-10084922E5-28-2010,,1526hrs,5-24-20100100hrs5-24-2010 2300hrs,,,Bike theft,Santa Catalina Hall,Pending
"",,,,,,,Physical Sciences F,
10-10084944T5-28-2010,,1619 hrs,5-27-20102100hrs5-28-2010 1600hrs,,,Theft of ASU keys,,Pending
"",,,,,,,Wing,
10-10084966T5-28-2010,,1654hrs,5-21-20100700hrs5-28-2010 1600hrs,,,Bike theft,Lot 59,Pending
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
10-8614T,05/29,0717 hrs,05/29 0717 hrs,05/29,0816 hrs,Trespass / Loitering,Parking Lot 57,Cleared By Arrest
10-8615T,05/29,0858 hrs,05/29 0858 hrs,05/29,1039 hrs,Warrant Arrest,S Dobson / E 8th St,Cleared By Arrest
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
10-8646T,5/30,0329 hrs,5/30 0329 hrs,5/30,0329 hrs,Open Container,2500 Blk S Rural Rd,Cleared by Arrest
10-8648W,5/30,0748 hrs,unk unk,5/30,0748 hrs,Criminal Damage,Lot 2,Pending
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
"",,,,,,,900 Blk E Vista del,
10-8688T,5/31,0230 hrs,5/31 0230 hrs,5/31,0556 hrs,Driving Under the Influence,,Cleared by Arrest
"",,,,,,,Cerro,
10-8695T,5/31,1250 hrs,5/31 1250 hrs,5/31,1439 hrs,Warrant Arrest,325 E Apache Blvd,Cleared by Arrest
10-8701T,5/31,1415 hrs,5/31 1415 hrs,5/31,1421 hrs,Vehicle Impound,Life Sciences Building,Cleared by Arrest
10-8707T,5/31,1643 hrs,5/31 1643 hrs,5/31,2049 hrs,Burglary from Vehicle,Cholla Hall,Pending
"",,,,,,,E University Dr / S,
10-8714T,5/31,2003 hrs,5/31 2003 hrs,5/31,2022 hrs,License Plate Impound,,Cleared by Arrest
"",,,,,,,College Ave,
